ticket_id,account_id,submitted_at,closed_at,resolution_time_hours,priority,first_response_time_minutes,satisfaction_score,escalation_flag
T-45bddf,A-a45270,2024-01-01 00:00:00,2024-01-03 21:00:00,69,urgent,120,,FALSE
T-49e4f6,A-a45270,2024-10-22 00:00:00,2024-10-24 09:00:00,57,high,46,4,FALSE
T-62b1dd,A-a45270,2024-12-27 00:00:00,2024-12-29 19:00:00,67,medium,112,4,FALSE
T-0f7d84,A-a6d261,2024-10-27 00:00:00,2024-10-29 00:00:00,48,medium,81,,FALSE
T-5df8d7,A-a6d261,2024-12-05 00:00:00,2024-12-07 01:00:00,49,medium,3,4,FALSE
T-65b231,A-a6d261,2023-09-11 00:00:00,2023-09-13 14:00:00,62,low,137,5,TRUE
T-d6c9b1,A-a6d261,2024-02-09 00:00:00,2024-02-09 01:00:00,1,high,32,5,FALSE
T-13718e,A-a7bd4b,2023-07-20 00:00:00,2023-07-22 16:00:00,64,high,14,3,FALSE
T-1b7a8e,A-a7bd4b,2023-11-11 00:00:00,2023-11-12 04:00:00,28,urgent,169,,FALSE
T-287662,A-a7bd4b,2024-11-07 00:00:00,2024-11-08 16:00:00,40,medium,57,3,FALSE
T-3f5174,A-a7bd4b,2024-06-07 00:00:00,2024-06-08 18:00:00,42,high,98,3,FALSE
T-5fc181,A-a7bd4b,2023-05-06 00:00:00,2023-05-07 12:00:00,36,low,109,,FALSE
T-b45de1,A-a7bd4b,2023-07-11 00:00:00,2023-07-11 11:00:00,11,high,70,4,FALSE
T-47940c,A-a865bd,2024-11-22 00:00:00,2024-11-23 18:00:00,42,medium,34,3,FALSE
T-fe6445,A-a865bd,2024-06-05 00:00:00,2024-06-05 21:00:00,21,urgent,9,,FALSE
T-544625,A-a8b49c,2023-09-23 00:00:00,2023-09-26 00:00:00,72,low,105,4,FALSE
T-7dedc0,A-a8d89d,2024-03-26 00:00:00,2024-03-27 05:00:00,29,low,146,5,FALSE
T-938c6d,A-a8d89d,2023-08-19 00:00:00,2023-08-21 12:00:00,60,low,132,,FALSE
T-2166d3,A-aa9511,2023-01-11 00:00:00,2023-01-13 08:00:00,56,high,136,4,FALSE
T-95452e,A-aa9511,2023-08-09 00:00:00,2023-08-11 09:00:00,57,urgent,61,,FALSE
T-35ba6a,A-ab438f,2024-03-03 00:00:00,2024-03-03 04:00:00,4,urgent,139,3,FALSE
T-d9f5fb,A-ab438f,2024-06-28 00:00:00,2024-06-30 15:00:00,63,urgent,86,4,FALSE
T-088eb6,A-ac14bb,2024-03-28 00:00:00,2024-03-28 21:00:00,21,high,23,,FALSE
T-37e292,A-ac14bb,2024-06-12 00:00:00,2024-06-13 04:00:00,28,low,38,4,FALSE
T-7b13df,A-ac85cd,2024-08-01 00:00:00,2024-08-01 23:00:00,23,low,35,,FALSE
T-8a14a4,A-ac85cd,2023-11-19 00:00:00,2023-11-21 13:00:00,61,medium,128,3,FALSE
T-e17f8c,A-ac85cd,2024-02-02 00:00:00,2024-02-02 17:00:00,17,low,66,4,FALSE
T-1e6dde,A-ac9111,2024-05-05 00:00:00,2024-05-06 16:00:00,40,urgent,89,,FALSE
T-7dfcbc,A-ac9111,2023-06-21 00:00:00,2023-06-21 20:00:00,20,urgent,94,5,FALSE
T-ac0b69,A-ac9111,2024-03-02 00:00:00,2024-03-02 14:00:00,14,low,86,,FALSE
T-495585,A-acb7f7,2024-01-27 00:00:00,2024-01-27 23:00:00,23,medium,31,3,FALSE
T-4ecb7b,A-acb7f7,2023-08-19 00:00:00,2023-08-21 02:00:00,50,low,98,,FALSE
T-967ccc,A-acb7f7,2023-12-28 00:00:00,2023-12-30 02:00:00,50,urgent,144,4,FALSE
T-d23a9b,A-ad296b,2023-07-22 00:00:00,2023-07-23 07:00:00,31,urgent,95,5,FALSE
T-ef0a78,A-ad296b,2024-09-09 00:00:00,2024-09-10 14:00:00,38,medium,81,3,FALSE
T-f7ec04,A-ad296b,2023-10-18 00:00:00,2023-10-18 16:00:00,16,urgent,74,3,TRUE
T-1ce392,A-ad3abd,2023-12-28 00:00:00,2023-12-29 01:00:00,25,urgent,164,3,FALSE
T-65a10b,A-ad3abd,2023-08-16 00:00:00,2023-08-16 13:00:00,13,medium,12,3,FALSE
T-7c2d38,A-ad3abd,2024-11-03 00:00:00,2024-11-03 01:00:00,1,high,35,,FALSE
T-0313d4,A-ad64c6,2024-11-04 00:00:00,2024-11-06 04:00:00,52,medium,173,,FALSE
T-72295c,A-ad64c6,2024-04-20 00:00:00,2024-04-20 04:00:00,4,medium,60,,FALSE
T-88abc2,A-ad64c6,2024-10-13 00:00:00,2024-10-13 12:00:00,12,high,159,,FALSE
T-9bfb24,A-ad64c6,2024-07-02 00:00:00,2024-07-04 20:00:00,68,high,2,5,FALSE
T-7048cb,A-adc1f3,2023-03-10 00:00:00,2023-03-10 01:00:00,1,low,41,3,FALSE
T-adcdc9,A-adc1f3,2023-06-12 00:00:00,2023-06-14 23:00:00,71,urgent,25,4,FALSE
T-ccab6b,A-adc1f3,2023-01-23 00:00:00,2023-01-25 22:00:00,70,high,129,,FALSE
T-03d219,A-ae052e,2024-01-02 00:00:00,2024-01-04 05:00:00,53,urgent,6,,FALSE
T-1ea354,A-ae052e,2023-12-07 00:00:00,2023-12-07 12:00:00,12,urgent,48,,FALSE
T-a3f900,A-ae052e,2023-07-22 00:00:00,2023-07-23 05:00:00,29,medium,126,3,FALSE
T-ddd1a5,A-ae052e,2023-04-02 00:00:00,2023-04-03 07:00:00,31,low,62,5,FALSE
T-4dd126,A-af0cd2,2024-06-27 00:00:00,2024-06-28 12:00:00,36,medium,123,,FALSE
T-675f77,A-af0cd2,2023-08-16 00:00:00,2023-08-18 10:00:00,58,low,173,,FALSE
T-9bb199,A-af0cd2,2024-04-23 00:00:00,2024-04-25 21:00:00,69,urgent,152,,FALSE
T-1160c9,A-afa505,2023-09-24 00:00:00,2023-09-25 13:00:00,37,medium,58,3,FALSE
T-618d10,A-afa505,2024-09-25 00:00:00,2024-09-25 19:00:00,19,urgent,130,,FALSE
T-948932,A-afa505,2023-03-14 00:00:00,2023-03-15 12:00:00,36,low,116,,FALSE
T-b9b80b,A-afa505,2024-06-24 00:00:00,2024-06-26 09:00:00,57,urgent,49,3,TRUE
T-78ed7c,A-b07346,2024-08-13 00:00:00,2024-08-15 22:00:00,70,high,31,4,FALSE
T-9fff22,A-b07346,2024-03-08 00:00:00,2024-03-10 04:00:00,52,medium,162,,FALSE
T-cee549,A-b07346,2024-11-12 00:00:00,2024-11-12 05:00:00,5,urgent,37,3,FALSE
T-65eac5,A-b07b56,2023-04-19 00:00:00,2023-04-19 15:00:00,15,urgent,104,,FALSE
T-866ebe,A-b07b56,2023-06-05 00:00:00,2023-06-06 03:00:00,27,urgent,115,,FALSE
T-89a21e,A-b07b56,2024-10-30 00:00:00,2024-11-01 07:00:00,55,high,113,,FALSE
T-e2e929,A-b07b56,2023-04-30 00:00:00,2023-05-01 04:00:00,28,high,43,3,FALSE
T-779cd9,A-b11cd0,2024-01-11 00:00:00,2024-01-12 21:00:00,45,low,160,,FALSE
T-cc3d2a,A-b11cd0,2024-01-31 00:00:00,2024-01-31 07:00:00,7,medium,104,,FALSE
T-d9ea42,A-b11cd0,2023-05-23 00:00:00,2023-05-24 12:00:00,36,medium,158,5,FALSE
T-ee1ef3,A-b11cd0,2024-10-08 00:00:00,2024-10-10 18:00:00,66,medium,141,3,FALSE
T-5df251,A-b179bf,2023-10-06 00:00:00,2023-10-08 04:00:00,52,high,139,,FALSE
T-7119c9,A-b179bf,2023-08-27 00:00:00,2023-08-27 16:00:00,16,urgent,154,,FALSE
T-8b710d,A-b179bf,2023-02-28 00:00:00,2023-02-28 09:00:00,9,low,6,,FALSE
T-a79931,A-b179bf,2023-08-23 00:00:00,2023-08-25 05:00:00,53,low,94,4,FALSE
T-f0ff14,A-b179bf,2024-11-02 00:00:00,2024-11-02 12:00:00,12,urgent,17,,FALSE
T-f155f0,A-b179bf,2023-08-06 00:00:00,2023-08-06 06:00:00,6,high,156,,FALSE
T-7c0dc3,A-b20d99,2023-08-08 00:00:00,2023-08-10 12:00:00,60,medium,32,4,FALSE
T-a9918a,A-b20d99,2023-02-12 00:00:00,2023-02-14 15:00:00,63,low,22,3,FALSE
T-066714,A-b2225d,2024-04-11 00:00:00,2024-04-12 00:00:00,24,high,52,3,FALSE
T-ccf229,A-b2225d,2024-07-10 00:00:00,2024-07-12 12:00:00,60,high,24,,FALSE
T-bf2ee1,A-b2af2e,2023-08-20 00:00:00,2023-08-20 14:00:00,14,medium,99,4,FALSE
T-dfd61e,A-b2af2e,2024-01-09 00:00:00,2024-01-11 17:00:00,65,low,91,4,FALSE
T-a28b90,A-b30291,2023-05-15 00:00:00,2023-05-15 16:00:00,16,urgent,1,,FALSE
T-454d17,A-b3fe05,2023-09-01 00:00:00,2023-09-01 17:00:00,17,urgent,90,3,FALSE
T-4e24d4,A-b3fe05,2023-05-29 00:00:00,2023-05-31 18:00:00,66,urgent,75,,FALSE
T-57367e,A-b3fe05,2024-12-06 00:00:00,2024-12-08 15:00:00,63,high,39,,FALSE
T-bcd0eb,A-b3fe05,2023-04-12 00:00:00,2023-04-13 23:00:00,47,high,173,3,FALSE
T-0e6a8b,A-b44e3e,2024-06-23 00:00:00,2024-06-25 23:00:00,71,medium,66,4,FALSE
T-13a6c8,A-b44e3e,2023-12-27 00:00:00,2023-12-27 10:00:00,10,urgent,119,4,FALSE
T-66d999,A-b44e3e,2023-06-26 00:00:00,2023-06-27 15:00:00,39,urgent,41,5,FALSE
T-7dca41,A-b48f73,2023-05-13 00:00:00,2023-05-14 22:00:00,46,low,62,,FALSE
T-b4c569,A-b48f73,2023-11-06 00:00:00,2023-11-06 01:00:00,1,high,4,5,FALSE
T-df5e8e,A-b48f73,2023-06-22 00:00:00,2023-06-23 15:00:00,39,high,40,3,FALSE
T-07ff37,A-b54c01,2024-01-07 00:00:00,2024-01-08 18:00:00,42,high,106,,FALSE
T-706693,A-b54c01,2023-12-31 00:00:00,2024-01-01 14:00:00,38,medium,19,3,FALSE
T-9bbea1,A-b54c01,2023-02-06 00:00:00,2023-02-08 04:00:00,52,low,172,,FALSE
T-d9e61f,A-b54c01,2023-05-20 00:00:00,2023-05-22 07:00:00,55,low,48,,FALSE
T-e5c785,A-b54c01,2023-03-07 00:00:00,2023-03-08 02:00:00,26,medium,41,3,FALSE
T-39076a,A-b7724f,2024-01-22 00:00:00,2024-01-23 04:00:00,28,urgent,15,3,FALSE
T-b87a5a,A-b7724f,2024-07-24 00:00:00,2024-07-25 19:00:00,43,low,175,,FALSE
T-df9759,A-b7724f,2024-12-30 00:00:00,2024-12-30 15:00:00,15,medium,86,3,FALSE
T-008e20,A-b78bf8,2024-12-17 00:00:00,2024-12-19 01:00:00,49,urgent,94,3,FALSE
T-1e3043,A-b78bf8,2024-02-19 00:00:00,2024-02-19 02:00:00,2,urgent,89,5,FALSE
T-51307e,A-b78bf8,2023-09-15 00:00:00,2023-09-16 16:00:00,40,low,93,5,FALSE
T-7df5b2,A-b78bf8,2024-12-01 00:00:00,2024-12-01 06:00:00,6,medium,161,5,FALSE
T-a528f4,A-b78bf8,2023-04-15 00:00:00,2023-04-16 00:00:00,24,urgent,7,3,FALSE
T-1d4920,A-b7b7b7,2024-05-11 00:00:00,2024-05-11 09:00:00,9,low,101,,FALSE
T-35e9e6,A-b7b7b7,2023-08-12 00:00:00,2023-08-13 17:00:00,41,medium,37,5,FALSE
T-367cc3,A-b7b7b7,2024-08-31 00:00:00,2024-08-31 01:00:00,1,medium,159,5,FALSE
T-6b7933,A-b7ef83,2024-01-24 00:00:00,2024-01-25 04:00:00,28,urgent,88,4,FALSE
T-f3e69b,A-b7ef83,2024-10-03 00:00:00,2024-10-05 19:00:00,67,medium,70,,FALSE
T-073728,A-b9eed8,2023-03-03 00:00:00,2023-03-03 22:00:00,22,medium,116,,TRUE
T-416fb5,A-b9eed8,2023-11-10 00:00:00,2023-11-11 00:00:00,24,medium,114,3,FALSE
T-55edb1,A-b9eed8,2023-01-05 00:00:00,2023-01-06 06:00:00,30,medium,87,5,FALSE
T-7b5e96,A-b9eed8,2024-09-29 00:00:00,2024-09-29 23:00:00,23,high,162,4,FALSE
T-b03205,A-b9eed8,2023-05-29 00:00:00,2023-05-30 23:00:00,47,urgent,40,3,FALSE
T-21da91,A-b9f5b1,2024-08-09 00:00:00,2024-08-10 08:00:00,32,low,121,3,FALSE
T-2fa50a,A-b9f5b1,2023-02-10 00:00:00,2023-02-11 13:00:00,37,medium,17,4,FALSE
T-462ece,A-b9f5b1,2023-07-17 00:00:00,2023-07-19 03:00:00,51,low,50,3,TRUE
T-563a64,A-b9f5b1,2023-08-20 00:00:00,2023-08-21 01:00:00,25,medium,15,3,FALSE
T-c9a73c,A-b9f5b1,2024-10-24 00:00:00,2024-10-24 18:00:00,18,urgent,86,4,FALSE
T-f0d824,A-b9f5b1,2023-12-01 00:00:00,2023-12-02 04:00:00,28,urgent,165,3,FALSE
T-3367b8,A-ba6516,2023-07-17 00:00:00,2023-07-19 18:00:00,66,low,14,,FALSE
T-3b6d69,A-ba6516,2024-06-24 00:00:00,2024-06-26 12:00:00,60,medium,90,4,FALSE
T-7ebbcc,A-ba6516,2024-06-18 00:00:00,2024-06-18 15:00:00,15,urgent,71,,FALSE
T-9b3f6c,A-ba6516,2024-12-25 00:00:00,2024-12-25 15:00:00,15,medium,44,4,FALSE
T-d51d42,A-ba6516,2023-03-08 00:00:00,2023-03-08 09:00:00,9,low,149,5,FALSE
T-ea7839,A-ba6516,2024-03-17 00:00:00,2024-03-18 00:00:00,24,low,58,3,FALSE
T-b7fe89,A-bad8c1,2024-04-27 00:00:00,2024-04-28 03:00:00,27,high,49,4,FALSE
T-4f404a,A-bb1486,2024-03-07 00:00:00,2024-03-07 02:00:00,2,high,115,,FALSE
T-b1720e,A-bb1486,2023-08-27 00:00:00,2023-08-27 13:00:00,13,high,118,,FALSE
T-d612f3,A-bb1486,2024-05-19 00:00:00,2024-05-19 18:00:00,18,low,1,3,FALSE
T-1070ee,A-bb1eaa,2023-10-04 00:00:00,2023-10-06 03:00:00,51,urgent,178,,FALSE
T-37b69f,A-bb1eaa,2024-05-21 00:00:00,2024-05-21 01:00:00,1,urgent,114,4,FALSE
T-399e29,A-bb1eaa,2024-02-25 00:00:00,2024-02-25 01:00:00,1,high,67,,FALSE
T-3d5a91,A-bb1eaa,2024-09-12 00:00:00,2024-09-12 06:00:00,6,urgent,78,5,FALSE
T-7bfd11,A-bb1eaa,2024-06-04 00:00:00,2024-06-05 00:00:00,24,low,11,,FALSE
T-ffd35f,A-bb1eaa,2023-10-15 00:00:00,2023-10-17 10:00:00,58,urgent,106,,FALSE
T-09e88f,A-bb2f49,2023-01-28 00:00:00,2023-01-28 14:00:00,14,urgent,45,4,FALSE
T-86a1f6,A-bb2f49,2024-01-20 00:00:00,2024-01-21 11:00:00,35,high,162,4,FALSE
T-eed292,A-bb2f49,2024-03-29 00:00:00,2024-03-29 18:00:00,18,low,100,,FALSE
T-1e7cbe,A-bb3bd4,2023-07-10 00:00:00,2023-07-11 01:00:00,25,high,158,,FALSE
T-246510,A-bb3bd4,2024-09-29 00:00:00,2024-09-30 17:00:00,41,high,160,5,FALSE
T-306781,A-bb3bd4,2023-12-05 00:00:00,2023-12-07 09:00:00,57,medium,21,,FALSE
T-3f754a,A-bb3bd4,2024-09-25 00:00:00,2024-09-25 14:00:00,14,urgent,36,5,FALSE
T-474315,A-bb3bd4,2024-03-01 00:00:00,2024-03-02 17:00:00,41,urgent,139,4,FALSE
T-54e843,A-bb3bd4,2024-10-06 00:00:00,2024-10-06 08:00:00,8,medium,63,3,FALSE
T-5da5ab,A-bb3bd4,2024-12-14 00:00:00,2024-12-14 17:00:00,17,urgent,153,3,FALSE
T-74476f,A-bb3bd4,2023-05-22 00:00:00,2023-05-24 05:00:00,53,low,145,,FALSE
T-857a8d,A-bb3bd4,2024-01-08 00:00:00,2024-01-10 18:00:00,66,medium,52,,FALSE
T-ae22ba,A-bb3bd4,2023-10-14 00:00:00,2023-10-14 03:00:00,3,low,178,4,FALSE
T-b0b086,A-bb3bd4,2023-02-18 00:00:00,2023-02-19 11:00:00,35,medium,65,5,FALSE
T-b7b797,A-bbc346,2024-03-11 00:00:00,2024-03-12 11:00:00,35,medium,24,,FALSE
T-ba59c1,A-bbc346,2024-09-05 00:00:00,2024-09-07 03:00:00,51,medium,156,5,FALSE
T-bb3cde,A-bbc346,2023-06-09 00:00:00,2023-06-11 02:00:00,50,urgent,128,4,FALSE
T-00b930,A-bbe56f,2024-10-09 00:00:00,2024-10-09 23:00:00,23,high,179,4,FALSE
T-0c38ce,A-bbe56f,2024-11-30 00:00:00,2024-12-01 03:00:00,27,urgent,79,,FALSE
T-9398db,A-bbe56f,2024-06-28 00:00:00,2024-06-30 00:00:00,48,low,107,5,FALSE
T-d9e588,A-bbe56f,2024-08-01 00:00:00,2024-08-01 07:00:00,7,low,117,3,FALSE
T-21a62a,A-bc4d48,2024-09-20 00:00:00,2024-09-20 09:00:00,9,medium,104,5,FALSE
T-384dcb,A-bc4d48,2024-11-18 00:00:00,2024-11-20 23:00:00,71,urgent,6,5,TRUE
T-63500c,A-bc4d48,2023-09-06 00:00:00,2023-09-08 15:00:00,63,high,4,3,FALSE
T-8ec963,A-bc4d48,2023-06-24 00:00:00,2023-06-25 19:00:00,43,high,133,3,FALSE
T-be44ea,A-bc4d48,2024-09-17 00:00:00,2024-09-19 01:00:00,49,medium,19,5,FALSE
T-c8e32b,A-bc4d48,2024-01-22 00:00:00,2024-01-22 12:00:00,12,high,129,,FALSE
T-1948cd,A-bc87bc,2023-11-10 00:00:00,2023-11-12 03:00:00,51,medium,28,,FALSE
T-4cc9eb,A-bc87bc,2024-12-29 00:00:00,2024-12-31 19:00:00,67,low,46,5,FALSE
T-6bfc83,A-bc87bc,2023-12-26 00:00:00,2023-12-28 01:00:00,49,urgent,59,4,FALSE
T-ba77b3,A-bc87bc,2023-10-31 00:00:00,2023-11-01 00:00:00,24,high,136,,FALSE
T-c6e82b,A-bc87bc,2024-06-06 00:00:00,2024-06-07 13:00:00,37,high,178,,FALSE
T-da9797,A-bc87bc,2024-10-01 00:00:00,2024-10-02 21:00:00,45,high,160,3,FALSE
T-f708b2,A-bc87bc,2023-10-11 00:00:00,2023-10-11 11:00:00,11,low,177,3,FALSE
T-3fd10a,A-bcbe98,2024-05-14 00:00:00,2024-05-15 15:00:00,39,high,29,,FALSE
T-4a3162,A-bcbe98,2023-08-21 00:00:00,2023-08-22 07:00:00,31,urgent,112,5,FALSE
T-6dbff1,A-bcbe98,2024-05-27 00:00:00,2024-05-29 04:00:00,52,medium,11,3,TRUE
T-935963,A-bcbe98,2024-09-12 00:00:00,2024-09-12 05:00:00,5,low,85,4,FALSE
T-afa224,A-bcbe98,2024-05-23 00:00:00,2024-05-25 10:00:00,58,urgent,1,,FALSE
T-dd1f11,A-bcbe98,2024-09-16 00:00:00,2024-09-17 10:00:00,34,medium,71,,FALSE
T-fd80a1,A-bcbe98,2023-09-24 00:00:00,2023-09-26 01:00:00,49,urgent,122,,FALSE
T-1cea26,A-bcf664,2023-12-18 00:00:00,2023-12-20 21:00:00,69,high,169,5,TRUE
T-42f9b6,A-bcf664,2023-05-12 00:00:00,2023-05-12 12:00:00,12,urgent,172,,FALSE
T-74be0c,A-bcf664,2024-11-16 00:00:00,2024-11-16 02:00:00,2,high,4,4,FALSE
T-b1d1d0,A-bcf664,2023-08-13 00:00:00,2023-08-14 01:00:00,25,urgent,128,3,FALSE
T-fa3300,A-bcf664,2024-07-03 00:00:00,2024-07-06 00:00:00,72,low,80,,FALSE
T-bd44ab,A-bcf87c,2023-12-19 00:00:00,2023-12-21 08:00:00,56,medium,59,5,FALSE
T-cddf95,A-bcf87c,2024-01-09 00:00:00,2024-01-11 22:00:00,70,medium,40,3,FALSE
T-488392,A-bd4513,2024-12-30 00:00:00,2024-12-30 10:00:00,10,high,12,5,FALSE
T-5b7600,A-bd4513,2023-08-28 00:00:00,2023-08-29 21:00:00,45,medium,127,5,FALSE
T-7cdb82,A-bd4513,2023-04-26 00:00:00,2023-04-28 23:00:00,71,medium,37,4,FALSE
T-2d7007,A-bd4708,2024-12-13 00:00:00,2024-12-15 03:00:00,51,high,176,,FALSE
T-415f6a,A-bd4708,2023-12-03 00:00:00,2023-12-04 05:00:00,29,urgent,2,,FALSE
T-b9e950,A-bd4708,2023-10-12 00:00:00,2023-10-12 11:00:00,11,low,151,4,FALSE
T-d72e3b,A-bd4708,2024-11-15 00:00:00,2024-11-15 05:00:00,5,medium,34,3,FALSE
T-14ab7d,A-bece89,2023-02-20 00:00:00,2023-02-21 01:00:00,25,medium,63,5,FALSE
T-17f85e,A-bece89,2024-02-24 00:00:00,2024-02-25 11:00:00,35,urgent,133,3,FALSE
T-6c4112,A-bece89,2024-02-27 00:00:00,2024-02-28 20:00:00,44,urgent,56,,FALSE
T-863bcf,A-bece89,2024-05-28 00:00:00,2024-05-29 02:00:00,26,medium,163,4,TRUE
T-c8d035,A-bf7919,2024-10-29 00:00:00,2024-10-29 12:00:00,12,high,53,,FALSE
T-d57ae7,A-bf7919,2023-06-11 00:00:00,2023-06-11 17:00:00,17,low,110,5,FALSE
T-0134fb,A-c16101,2024-12-08 00:00:00,2024-12-09 10:00:00,34,urgent,70,,TRUE
T-35cdd0,A-c16101,2024-08-31 00:00:00,2024-08-31 17:00:00,17,high,67,,FALSE
T-3b0545,A-c16101,2023-03-10 00:00:00,2023-03-11 00:00:00,24,high,168,,FALSE
T-9b7861,A-c16101,2023-08-29 00:00:00,2023-08-30 13:00:00,37,high,23,5,FALSE
T-01c405,A-c16b88,2023-03-15 00:00:00,2023-03-16 12:00:00,36,medium,121,,FALSE
T-19cc99,A-c16b88,2023-04-28 00:00:00,2023-04-30 05:00:00,53,high,134,,FALSE
T-7929a5,A-c16b88,2024-04-09 00:00:00,2024-04-11 08:00:00,56,high,158,3,FALSE
T-69edbb,A-c16cf7,2024-10-24 00:00:00,2024-10-26 09:00:00,57,low,46,4,FALSE
T-84745f,A-c16cf7,2023-01-20 00:00:00,2023-01-21 13:00:00,37,medium,165,,FALSE
T-f5bee9,A-c16cf7,2023-07-18 00:00:00,2023-07-20 03:00:00,51,low,124,3,FALSE
T-1cbbd0,A-c1dfe1,2024-01-28 00:00:00,2024-01-29 09:00:00,33,urgent,38,4,FALSE
T-8f66c9,A-c1dfe1,2024-07-08 00:00:00,2024-07-10 17:00:00,65,high,110,,FALSE
T-e733d2,A-c1dfe1,2023-05-09 00:00:00,2023-05-11 05:00:00,53,low,133,,FALSE
T-2859a9,A-c1e51e,2024-10-29 00:00:00,2024-10-31 16:00:00,64,urgent,59,3,FALSE
T-3c3935,A-c1e51e,2023-01-29 00:00:00,2023-01-30 02:00:00,26,urgent,15,3,FALSE
T-d32d8c,A-c1e51e,2023-01-04 00:00:00,2023-01-05 01:00:00,25,urgent,55,4,FALSE
T-d5352f,A-c1e51e,2023-01-23 00:00:00,2023-01-25 05:00:00,53,high,148,3,FALSE
T-db00f6,A-c1e51e,2024-08-13 00:00:00,2024-08-14 08:00:00,32,urgent,101,3,FALSE
T-690c29,A-c222ab,2024-12-01 00:00:00,2024-12-03 23:00:00,71,medium,77,5,FALSE
T-9cbdc5,A-c222ab,2024-10-28 00:00:00,2024-10-28 09:00:00,9,medium,18,,FALSE
T-9d8a29,A-c222ab,2024-07-16 00:00:00,2024-07-17 13:00:00,37,urgent,131,,FALSE
T-c786ff,A-c222ab,2024-12-26 00:00:00,2024-12-27 15:00:00,39,urgent,152,,FALSE
T-5e66ab,A-c37601,2023-01-26 00:00:00,2023-01-26 19:00:00,19,urgent,180,4,FALSE
T-8f5672,A-c37601,2023-10-19 00:00:00,2023-10-21 11:00:00,59,urgent,5,,FALSE
T-95369a,A-c37601,2023-06-11 00:00:00,2023-06-12 14:00:00,38,low,124,4,FALSE
T-e33b60,A-c37601,2024-02-26 00:00:00,2024-02-28 05:00:00,53,low,23,3,FALSE
T-0b025f,A-c37cab,2024-02-15 00:00:00,2024-02-16 03:00:00,27,high,87,5,FALSE
T-276a05,A-c37cab,2023-10-17 00:00:00,2023-10-19 14:00:00,62,high,144,3,TRUE
T-7cab7d,A-c37cab,2024-01-15 00:00:00,2024-01-15 01:00:00,1,low,28,4,FALSE
T-c01944,A-c37cab,2024-03-28 00:00:00,2024-03-29 18:00:00,42,medium,146,3,FALSE
T-1dbfc1,A-c42f1f,2023-01-08 00:00:00,2023-01-10 22:00:00,70,high,67,,FALSE
T-54b828,A-c42f1f,2024-02-27 00:00:00,2024-02-27 22:00:00,22,low,150,5,FALSE
T-5d1f63,A-c42f1f,2023-08-16 00:00:00,2023-08-16 03:00:00,3,low,11,3,FALSE
T-5df3d2,A-c42f1f,2024-04-05 00:00:00,2024-04-06 13:00:00,37,high,97,,FALSE
T-699684,A-c42f1f,2024-01-30 00:00:00,2024-02-01 09:00:00,57,medium,140,4,FALSE
T-6a99e2,A-c42f1f,2024-09-28 00:00:00,2024-09-30 00:00:00,48,low,37,5,FALSE
T-848076,A-c42f1f,2023-10-31 00:00:00,2023-10-31 08:00:00,8,low,105,3,FALSE
T-9df65f,A-c42f1f,2024-06-29 00:00:00,2024-06-30 12:00:00,36,urgent,8,,FALSE
T-bafc8d,A-c42f1f,2023-11-14 00:00:00,2023-11-14 01:00:00,1,high,122,,TRUE
T-056a79,A-c43359,2024-05-23 00:00:00,2024-05-24 08:00:00,32,urgent,103,,FALSE
T-454c29,A-c43359,2023-03-14 00:00:00,2023-03-15 22:00:00,46,urgent,176,,FALSE
T-47a586,A-c43359,2023-09-10 00:00:00,2023-09-10 02:00:00,2,high,43,4,FALSE
T-429ce6,A-c45b23,2024-05-30 00:00:00,2024-05-30 07:00:00,7,high,55,3,FALSE
T-6047ed,A-c45b23,2024-04-23 00:00:00,2024-04-25 13:00:00,61,high,25,,FALSE
T-f97334,A-c45b23,2024-11-02 00:00:00,2024-11-03 18:00:00,42,urgent,75,,FALSE
T-116765,A-c4ea60,2024-05-23 00:00:00,2024-05-23 20:00:00,20,urgent,65,4,FALSE
T-4b2c43,A-c4ea60,2024-04-07 00:00:00,2024-04-08 23:00:00,47,medium,83,3,FALSE
T-b456f1,A-c4ea60,2023-11-05 00:00:00,2023-11-05 05:00:00,5,low,22,5,FALSE
T-cb95ef,A-c4ea60,2023-02-16 00:00:00,2023-02-18 10:00:00,58,low,74,3,FALSE
T-cbc3ef,A-c4ea60,2023-02-06 00:00:00,2023-02-08 02:00:00,50,medium,51,3,FALSE
T-7d5bb9,A-c58f49,2024-09-18 00:00:00,2024-09-20 04:00:00,52,urgent,31,,TRUE
T-a3d1d0,A-c58f49,2023-08-24 00:00:00,2023-08-25 20:00:00,44,urgent,54,,FALSE
T-e6d7c6,A-c58f49,2024-08-13 00:00:00,2024-08-13 13:00:00,13,medium,95,5,FALSE
T-5c4e0b,A-c608c8,2023-09-23 00:00:00,2023-09-25 12:00:00,60,medium,39,3,FALSE
T-ca8e8f,A-c608c8,2024-08-16 00:00:00,2024-08-18 10:00:00,58,low,93,,FALSE
T-15233b,A-c62e55,2023-09-24 00:00:00,2023-09-24 15:00:00,15,low,8,,FALSE
T-1ed4c4,A-c62e55,2024-03-21 00:00:00,2024-03-21 15:00:00,15,urgent,129,5,FALSE
T-3c6a06,A-c62e55,2024-02-03 00:00:00,2024-02-03 21:00:00,21,urgent,132,4,FALSE
T-4fb3f2,A-c62e55,2023-03-05 00:00:00,2023-03-07 11:00:00,59,medium,136,3,FALSE
T-0bc38a,A-c70870,2023-07-08 00:00:00,2023-07-08 19:00:00,19,low,159,5,FALSE
